File to parse: ../Downloads/characters.901225-01.bin
0743 01859 255 ff ********
0744 01860 051 33 ..**..**
0745 01861 051 33 ..**..**
0746 01862 204 cc **..**..
0747 01863 204 cc **..**..

0748 01864 000 00 ........
0749 01865 001 01 .......*
074a 01866 003 03 ......**
074b 01867 007 07 .....***
074c 01868 015 0f ....****
074d 01869 031 1f ...*****
074e 01870 063 3f ..******
074f 01871 127 7f .*******

0750 01872 252 fc ******..
0751 01873 252 fc ******..
0752 01874 252 fc ******..
0753 01875 252 fc ******..
0754 01876 252 fc ******..
0755 01877 252 fc ******..
0756 01878 252 fc ******..
0757 01879 252 fc ******..

0758 01880 231 e7 ***..***
0759 01881 231 e7 ***..***
075a 01882 231 e7 ***..***
075b 01883 224 e0 ***.....
075c 01884 224 e0 ***.....
075d 01885 231 e7 ***..***
075e 01886 231 e7 ***..***
075f 01887 231 e7 ***..***

0760 01888 255 ff ********
0761 01889 255 ff ********
0762 01890 255 ff ********
0763 01891 255 ff ********
0764 01892 240 f0 ****....
0765 01893 240 f0 ****....
0766 01894 240 f0 ****....
0767 01895 240 f0 ****....

0768 01896 231 e7 ***..***
0769 01897 231 e7 ***..***
076a 01898 231 e7 ***..***
076b 01899 224 e0 ***.....
076c 01900 224 e0 ***.....
076d 01901 255 ff ********
076e 01902 255 ff ********
076f 01903 255 ff ********

0770 01904 255 ff ********
0771 01905 255 ff ********
0772 01906 255 ff ********
0773 01907 007 07 .....***
0774 01908 007 07 .....***
0775 01909 231 e7 ***..***
0776 01910 231 e7 ***..***
0777 01911 231 e7 ***..***

0778 01912 255 ff ********
0779 01913 255 ff ********
077a 01914 255 ff ********
077b 01915 255 ff ********
077c 01916 255 ff ********
077d 01917 255 ff ********
077e 01918 000 00 ........
077f 01919 000 00 ........

0780 01920 255 ff ********
0781 01921 255 ff ********
0782 01922 255 ff ********
0783 01923 224 e0 ***.....
0784 01924 224 e0 ***.....
0785 01925 231 e7 ***..***
0786 01926 231 e7 ***..***
0787 01927 231 e7 ***..***

0788 01928 231 e7 ***..***
0789 01929 231 e7 ***..***
078a 01930 231 e7 ***..***
078b 01931 000 00 ........
078c 01932 000 00 ........
078d 01933 255 ff ********
078e 01934 255 ff ********
078f 01935 255 ff ********

0790 01936 255 ff ********
0791 01937 255 ff ********
0792 01938 255 ff ********
0793 01939 000 00 ........
0794 01940 000 00 ........
0795 01941 231 e7 ***..***
0796 01942 231 e7 ***..***
0797 01943 231 e7 ***..***

0798 01944 231 e7 ***..***
0799 01945 231 e7 ***..***
079a 01946 231 e7 ***..***
079b 01947 007 07 .....***
079c 01948 007 07 .....***
079d 01949 231 e7 ***..***
079e 01950 231 e7 ***..***
079f 01951 231 e7 ***..***

07a0 01952 063 3f ..******
07a1 01953 063 3f ..******
07a2 01954 063 3f ..******
07a3 01955 063 3f ..******
07a4 01956 063 3f ..******
07a5 01957 063 3f ..******
07a6 01958 063 3f ..******
07a7 01959 063 3f ..******

07a8 01960 031 1f ...*****
07a9 01961 031 1f ...*****
07aa 01962 031 1f ...*****
07ab 01963 031 1f ...*****
07ac 01964 031 1f ...*****
07ad 01965 031 1f ...*****
07ae 01966 031 1f ...*****
07af 01967 031 1f ...*****

07b0 01968 248 f8 *****...
07b1 01969 248 f8 *****...
07b2 01970 248 f8 *****...
07b3 01971 248 f8 *****...
07b4 01972 248 f8 *****...
07b5 01973 248 f8 *****...
07b6 01974 248 f8 *****...
07b7 01975 248 f8 *****...

07b8 01976 000 00 ........
07b9 01977 000 00 ........
07ba 01978 255 ff ********
07bb 01979 255 ff ********
07bc 01980 255 ff ********
07bd 01981 255 ff ********
07be 01982 255 ff ********
07bf 01983 255 ff ********

07c0 01984 000 00 ........
07c1 01985 000 00 ........
07c2 01986 000 00 ........
07c3 01987 255 ff ********
07c4 01988 255 ff ********
07c5 01989 255 ff ********
07c6 01990 255 ff ********
07c7 01991 255 ff ********

07c8 01992 255 ff ********
07c9 01993 255 ff ********
07ca 01994 255 ff ********
07cb 01995 255 ff ********
07cc 01996 255 ff ********
07cd 01997 000 00 ........
07ce 01998 000 00 ........
07cf 01999 000 00 ........

07d0 02000 252 fc ******..
07d1 02001 252 fc ******..
07d2 02002 252 fc ******..
07d3 02003 252 fc ******..
07d4 02004 252 fc ******..
07d5 02005 252 fc ******..
07d6 02006 000 00 ........
07d7 02007 000 00 ........

07d8 02008 255 ff ********
07d9 02009 255 ff ********
07da 02010 255 ff ********
07db 02011 255 ff ********
07dc 02012 015 0f ....****
07dd 02013 015 0f ....****
07de 02014 015 0f ....****
07df 02015 015 0f ....****

07e0 02016 240 f0 ****....
07e1 02017 240 f0 ****....
07e2 02018 240 f0 ****....
07e3 02019 240 f0 ****....
07e4 02020 255 ff ********
07e5 02021 255 ff ********
07e6 02022 255 ff ********
07e7 02023 255 ff ********

07e8 02024 231 e7 ***..***
07e9 02025 231 e7 ***..***
07ea 02026 231 e7 ***..***
07eb 02027 007 07 .....***
07ec 02028 007 07 .....***
07ed 02029 255 ff ********
07ee 02030 255 ff ********
07ef 02031 255 ff ********

07f0 02032 015 0f ....****
07f1 02033 015 0f ....****
07f2 02034 015 0f ....****
07f3 02035 015 0f ....****
07f4 02036 255 ff ********
07f5 02037 255 ff ********
07f6 02038 255 ff ********
07f7 02039 255 ff ********

07f8 02040 015 0f ....****
07f9 02041 015 0f ....****
07fa 02042 015 0f ....****
07fb 02043 015 0f ....****
07fc 02044 240 f0 ****....
07fd 02045 240 f0 ****....
07fe 02046 240 f0 ****....
07ff 02047 240 f0 ****....

0800 02048 060 3c ..****..
0801 02049 102 66 .**..**.
0802 02050 110 6e .**.***.
0803 02051 110 6e .**.***.
0804 02052 096 60 .**.....
0805 02053 098 62 .**...*.
0806 02054 060 3c ..****..
0807 02055 000 00 ........

0808 02056 000 00 ........
0809 02057 000 00 ........
080a 02058 060 3c ..****..
080b 02059 006 06 .....**.
080c 02060 062 3e ..*****.
080d 02061 102 66 .**..**.
080e 02062 062 3e ..*****.
080f 02063 000 00 ........

0810 02064 000 00 ........
0811 02065 096 60 .**.....
0812 02066 096 60 .**.....
0813 02067 124 7c .*****..
0814 02068 102 66 .**..**.
0815 02069 102 66 .**..**.
0816 02070 124 7c .*****..
0817 02071 000 00 ........

0818 02072 000 00 ........
0819 02073 000 00 ........
081a 02074 060 3c ..****..
081b 02075 096 60 .**.....
081c 02076 096 60 .**.....
081d 02077 096 60 .**.....
081e 02078 060 3c ..****..
081f 02079 000 00 ........

0820 02080 000 00 ........
0821 02081 006 06 .....**.
0822 02082 006 06 .....**.
0823 02083 062 3e ..*****.
0824 02084 102 66 .**..**.
0825 02085 102 66 .**..**.
0826 02086 062 3e ..*****.
0827 02087 000 00 ........

0828 02088 000 00 ........
0829 02089 000 00 ........
082a 02090 060 3c ..****..
082b 02091 102 66 .**..**.
082c 02092 126 7e .******.
082d 02093 096 60 .**.....
082e 02094 060 3c ..****..
082f 02095 000 00 ........

0830 02096 000 00 ........
0831 02097 014 0e ....***.
0832 02098 024 18 ...**...
0833 02099 062 3e ..*****.
0834 02100 024 18 ...**...
0835 02101 024 18 ...**...
0836 02102 024 18 ...**...
0837 02103 000 00 ........

0838 02104 000 00 ........
0839 02105 000 00 ........
083a 02106 062 3e ..*****.
083b 02107 102 66 .**..**.
083c 02108 102 66 .**..**.
083d 02109 062 3e ..*****.
083e 02110 006 06 .....**.
083f 02111 124 7c .*****..

0840 02112 000 00 ........
0841 02113 096 60 .**.....
0842 02114 096 60 .**.....
0843 02115 124 7c .*****..
0844 02116 102 66 .**..**.
0845 02117 102 66 .**..**.
0846 02118 102 66 .**..**.
0847 02119 000 00 ........

0848 02120 000 00 ........
0849 02121 024 18 ...**...
084a 02122 000 00 ........
084b 02123 056 38 ..***...
084c 02124 024 18 ...**...
084d 02125 024 18 ...**...
084e 02126 060 3c ..****..
084f 02127 000 00 ........

0850 02128 000 00 ........
0851 02129 006 06 .....**.
0852 02130 000 00 ........
0853 02131 006 06 .....**.
0854 02132 006 06 .....**.
0855 02133 006 06 .....**.
0856 02134 006 06 .....**.
0857 02135 060 3c ..****..

0858 02136 000 00 ........
0859 02137 096 60 .**.....
085a 02138 096 60 .**.....
085b 02139 108 6c .**.**..
085c 02140 120 78 .****...
085d 02141 108 6c .**.**..
085e 02142 102 66 .**..**.
085f 02143 000 00 ........

0860 02144 000 00 ........
0861 02145 056 38 ..***...
0862 02146 024 18 ...**...
0863 02147 024 18 ...**...
0864 02148 024 18 ...**...
0865 02149 024 18 ...**...
0866 02150 060 3c ..****..
0867 02151 000 00 ........

0868 02152 000 00 ........
0869 02153 000 00 ........
086a 02154 102 66 .**..**.
086b 02155 127 7f .*******
086c 02156 127 7f .*******
086d 02157 107 6b .**.*.**
086e 02158 099 63 .**...**
086f 02159 000 00 ........

0870 02160 000 00 ........
0871 02161 000 00 ........
0872 02162 124 7c .*****..
0873 02163 102 66 .**..**.
0874 02164 102 66 .**..**.
0875 02165 102 66 .**..**.
0876 02166 102 66 .**..**.
0877 02167 000 00 ........

0878 02168 000 00 ........
0879 02169 000 00 ........
087a 02170 060 3c ..****..
087b 02171 102 66 .**..**.
087c 02172 102 66 .**..**.
087d 02173 102 66 .**..**.
087e 02174 060 3c ..****..
087f 02175 000 00 ........

0880 02176 000 00 ........
0881 02177 000 00 ........
0882 02178 124 7c .*****..
0883 02179 102 66 .**..**.
0884 02180 102 66 .**..**.
0885 02181 124 7c .*****..
0886 02182 096 60 .**.....
0887 02183 096 60 .**.....

0888 02184 000 00 ........
0889 02185 000 00 ........
088a 02186 062 3e ..*****.
088b 02187 102 66 .**..**.
088c 02188 102 66 .**..**.
088d 02189 062 3e ..*****.
088e 02190 006 06 .....**.
088f 02191 006 06 .....**.

0890 02192 000 00 ........
0891 02193 000 00 ........
0892 02194 124 7c .*****..
0893 02195 102 66 .**..**.
0894 02196 096 60 .**.....
0895 02197 096 60 .**.....
0896 02198 096 60 .**.....
0897 02199 000 00 ........

0898 02200 000 00 ........
0899 02201 000 00 ........
089a 02202 062 3e ..*****.
089b 02203 096 60 .**.....
089c 02204 060 3c ..****..
089d 02205 006 06 .....**.
089e 02206 124 7c .*****..
089f 02207 000 00 ........

08a0 02208 000 00 ........
08a1 02209 024 18 ...**...
08a2 02210 126 7e .******.
08a3 02211 024 18 ...**...
08a4 02212 024 18 ...**...
08a5 02213 024 18 ...**...
08a6 02214 014 0e ....***.
08a7 02215 000 00 ........

08a8 02216 000 00 ........
08a9 02217 000 00 ........
08aa 02218 102 66 .**..**.
08ab 02219 102 66 .**..**.
08ac 02220 102 66 .**..**.
08ad 02221 102 66 .**..**.
08ae 02222 062 3e ..*****.
08af 02223 000 00 ........

08b0 02224 000 00 ........
08b1 02225 000 00 ........
08b2 02226 102 66 .**..**.
08b3 02227 102 66 .**..**.
08b4 02228 102 66 .**..**.
08b5 02229 060 3c ..****..
08b6 02230 024 18 ...**...
08b7 02231 000 00 ........

08b8 02232 000 00 ........
08b9 02233 000 00 ........
08ba 02234 099 63 .**...**
08bb 02235 107 6b .**.*.**
08bc 02236 127 7f .*******
08bd 02237 062 3e ..*****.
08be 02238 054 36 ..**.**.
08bf 02239 000 00 ........

08c0 02240 000 00 ........
08c1 02241 000 00 ........
08c2 02242 102 66 .**..**.
08c3 02243 060 3c ..****..
08c4 02244 024 18 ...**...
08c5 02245 060 3c ..****..
08c6 02246 102 66 .**..**.
08c7 02247 000 00 ........

08c8 02248 000 00 ........
08c9 02249 000 00 ........
08ca 02250 102 66 .**..**.
08cb 02251 102 66 .**..**.
08cc 02252 102 66 .**..**.
08cd 02253 062 3e ..*****.
08ce 02254 012 0c ....**..
08cf 02255 120 78 .****...

08d0 02256 000 00 ........
08d1 02257 000 00 ........
08d2 02258 126 7e .******.
08d3 02259 012 0c ....**..
08d4 02260 024 18 ...**...
08d5 02261 048 30 ..**....
08d6 02262 126 7e .******.
08d7 02263 000 00 ........

08d8 02264 060 3c ..****..
08d9 02265 048 30 ..**....
08da 02266 048 30 ..**....
08db 02267 048 30 ..**....
08dc 02268 048 30 ..**....
08dd 02269 048 30 ..**....
08de 02270 060 3c ..****..
08df 02271 000 00 ........

08e0 02272 012 0c ....**..
08e1 02273 018 12 ...*..*.
08e2 02274 048 30 ..**....
08e3 02275 124 7c .*****..
08e4 02276 048 30 ..**....
08e5 02277 098 62 .**...*.
08e6 02278 252 fc ******..
08e7 02279 000 00 ........

08e8 02280 060 3c ..****..
08e9 02281 012 0c ....**..
08ea 02282 012 0c ....**..
08eb 02283 012 0c ....**..
08ec 02284 012 0c ....**..
08ed 02285 012 0c ....**..
08ee 02286 060 3c ..****..
08ef 02287 000 00 ........

08f0 02288 000 00 ........
08f1 02289 024 18 ...**...
08f2 02290 060 3c ..****..
08f3 02291 126 7e .******.
08f4 02292 024 18 ...**...
08f5 02293 024 18 ...**...
08f6 02294 024 18 ...**...
08f7 02295 024 18 ...**...

08f8 02296 000 00 ........
08f9 02297 016 10 ...*....
08fa 02298 048 30 ..**....
08fb 02299 127 7f .*******
08fc 02300 127 7f .*******
08fd 02301 048 30 ..**....
08fe 02302 016 10 ...*....
08ff 02303 000 00 ........

0900 02304 000 00 ........
0901 02305 000 00 ........
0902 02306 000 00 ........
0903 02307 000 00 ........
0904 02308 000 00 ........
0905 02309 000 00 ........
0906 02310 000 00 ........
0907 02311 000 00 ........

0908 02312 024 18 ...**...
0909 02313 024 18 ...**...
090a 02314 024 18 ...**...
090b 02315 024 18 ...**...
090c 02316 000 00 ........
090d 02317 000 00 ........
090e 02318 024 18 ...**...
090f 02319 000 00 ........

0910 02320 102 66 .**..**.
0911 02321 102 66 .**..**.
0912 02322 102 66 .**..**.
0913 02323 000 00 ........
0914 02324 000 00 ........
0915 02325 000 00 ........
0916 02326 000 00 ........
0917 02327 000 00 ........

0918 02328 102 66 .**..**.
0919 02329 102 66 .**..**.
091a 02330 255 ff ********
091b 02331 102 66 .**..**.
091c 02332 255 ff ********
091d 02333 102 66 .**..**.
091e 02334 102 66 .**..**.
091f 02335 000 00 ........

0920 02336 024 18 ...**...
0921 02337 062 3e ..*****.
0922 02338 096 60 .**.....
0923 02339 060 3c ..****..
0924 02340 006 06 .....**.
0925 02341 124 7c .*****..
0926 02342 024 18 ...**...
0927 02343 000 00 ........

0928 02344 098 62 .**...*.
0929 02345 102 66 .**..**.
092a 02346 012 0c ....**..
092b 02347 024 18 ...**...
092c 02348 048 30 ..**....
092d 02349 102 66 .**..**.
092e 02350 070 46 .*...**.
092f 02351 000 00 ........

0930 02352 060 3c ..****..
0931 02353 102 66 .**..**.
0932 02354 060 3c ..****..
0933 02355 056 38 ..***...
0934 02356 103 67 .**..***
0935 02357 102 66 .**..**.
0936 02358 063 3f ..******
0937 02359 000 00 ........

0938 02360 006 06 .....**.
0939 02361 012 0c ....**..
093a 02362 024 18 ...**...
093b 02363 000 00 ........
093c 02364 000 00 ........
093d 02365 000 00 ........
093e 02366 000 00 ........
093f 02367 000 00 ........

0940 02368 012 0c ....**..
0941 02369 024 18 ...**...
0942 02370 048 30 ..**....
0943 02371 048 30 ..**....
0944 02372 048 30 ..**....
0945 02373 024 18 ...**...
0946 02374 012 0c ....**..
0947 02375 000 00 ........

0948 02376 048 30 ..**....
0949 02377 024 18 ...**...
094a 02378 012 0c ....**..
094b 02379 012 0c ....**..
094c 02380 012 0c ....**..
094d 02381 024 18 ...**...
094e 02382 048 30 ..**....
094f 02383 000 00 ........

0950 02384 000 00 ........
0951 02385 102 66 .**..**.
0952 02386 060 3c ..****..
0953 02387 255 ff ********
0954 02388 060 3c ..****..
0955 02389 102 66 .**..**.
0956 02390 000 00 ........
0957 02391 000 00 ........

0958 02392 000 00 ........
0959 02393 024 18 ...**...
095a 02394 024 18 ...**...
095b 02395 126 7e .******.
095c 02396 024 18 ...**...
095d 02397 024 18 ...**...
095e 02398 000 00 ........
095f 02399 000 00 ........

0960 02400 000 00 ........
0961 02401 000 00 ........
0962 02402 000 00 ........
0963 02403 000 00 ........
0964 02404 000 00 ........
0965 02405 024 18 ...**...
0966 02406 024 18 ...**...
0967 02407 048 30 ..**....

0968 02408 000 00 ........
0969 02409 000 00 ........
096a 02410 000 00 ........
096b 02411 126 7e .******.
096c 02412 000 00 ........
096d 02413 000 00 ........
096e 02414 000 00 ........
096f 02415 000 00 ........

0970 02416 000 00 ........
0971 02417 000 00 ........
0972 02418 000 00 ........
0973 02419 000 00 ........
0974 02420 000 00 ........
0975 02421 024 18 ...**...
0976 02422 024 18 ...**...
0977 02423 000 00 ........

0978 02424 000 00 ........
0979 02425 003 03 ......**
097a 02426 006 06 .....**.
097b 02427 012 0c ....**..
097c 02428 024 18 ...**...
097d 02429 048 30 ..**....
097e 02430 096 60 .**.....
097f 02431 000 00 ........

0980 02432 060 3c ..****..
0981 02433 102 66 .**..**.
0982 02434 110 6e .**.***.
0983 02435 118 76 .***.**.
0984 02436 102 66 .**..**.
0985 02437 102 66 .**..**.
0986 02438 060 3c ..****..
0987 02439 000 00 ........

0988 02440 024 18 ...**...
0989 02441 024 18 ...**...
098a 02442 056 38 ..***...
098b 02443 024 18 ...**...
098c 02444 024 18 ...**...
098d 02445 024 18 ...**...
098e 02446 126 7e .******.
098f 02447 000 00 ........

0990 02448 060 3c ..****..
0991 02449 102 66 .**..**.
0992 02450 006 06 .....**.
0993 02451 012 0c ....**..
0994 02452 048 30 ..**....
0995 02453 096 60 .**.....
0996 02454 126 7e .******.
0997 02455 000 00 ........

0998 02456 060 3c ..****..
0999 02457 102 66 .**..**.
099a 02458 006 06 .....**.
099b 02459 028 1c ...***..
099c 02460 006 06 .....**.
099d 02461 102 66 .**..**.
099e 02462 060 3c ..****..
099f 02463 000 00 ........

09a0 02464 006 06 .....**.
09a1 02465 014 0e ....***.
09a2 02466 030 1e ...****.
09a3 02467 102 66 .**..**.
09a4 02468 127 7f .*******
09a5 02469 006 06 .....**.
09a6 02470 006 06 .....**.
09a7 02471 000 00 ........

09a8 02472 126 7e .******.
09a9 02473 096 60 .**.....
09aa 02474 124 7c .*****..
09ab 02475 006 06 .....**.
09ac 02476 006 06 .....**.
09ad 02477 102 66 .**..**.
09ae 02478 060 3c ..****..
09af 02479 000 00 ........

09b0 02480 060 3c ..****..
09b1 02481 102 66 .**..**.
09b2 02482 096 60 .**.....
09b3 02483 124 7c .*****..
09b4 02484 102 66 .**..**.
09b5 02485 102 66 .**..**.
09b6 02486 060 3c ..****..
09b7 02487 000 00 ........

09b8 02488 126 7e .******.
09b9 02489 102 66 .**..**.
09ba 02490 012 0c ....**..
09bb 02491 024 18 ...**...
09bc 02492 024 18 ...**...
09bd 02493 024 18 ...**...
09be 02494 024 18 ...**...
09bf 02495 000 00 ........

09c0 02496 060 3c ..****..
09c1 02497 102 66 .**..**.
09c2 02498 102 66 .**..**.
09c3 02499 060 3c ..****..
09c4 02500 102 66 .**..**.
09c5 02501 102 66 .**..**.
09c6 02502 060 3c ..****..
09c7 02503 000 00 ........

09c8 02504 060 3c ..****..
09c9 02505 102 66 .**..**.
09ca 02506 102 66 .**..**.
09cb 02507 062 3e ..*****.
09cc 02508 006 06 .....**.
09cd 02509 102 66 .**..**.
09ce 02510 060 3c ..****..
09cf 02511 000 00 ........

09d0 02512 000 00 ........
09d1 02513 000 00 ........
09d2 02514 024 18 ...**...
09d3 02515 000 00 ........
09d4 02516 000 00 ........
09d5 02517 024 18 ...**...
09d6 02518 000 00 ........
09d7 02519 000 00 ........

09d8 02520 000 00 ........
09d9 02521 000 00 ........
09da 02522 024 18 ...**...
09db 02523 000 00 ........
09dc 02524 000 00 ........
09dd 02525 024 18 ...**...
09de 02526 024 18 ...**...
09df 02527 048 30 ..**....

09e0 02528 014 0e ....***.
09e1 02529 024 18 ...**...
09e2 02530 048 30 ..**....
09e3 02531 096 60 .**.....
09e4 02532 048 30 ..**....
09e5 02533 024 18 ...**...
09e6 02534 014 0e ....***.
09e7 02535 000 00 ........

09e8 02536 000 00 ........
09e9 02537 000 00 ........
09ea 02538 126 7e .******.
09eb 02539 000 00 ........
09ec 02540 126 7e .******.
09ed 02541 000 00 ........
09ee 02542 000 00 ........
09ef 02543 000 00 ........

09f0 02544 112 70 .***....
09f1 02545 024 18 ...**...
09f2 02546 012 0c ....**..
09f3 02547 006 06 .....**.
09f4 02548 012 0c ....**..
09f5 02549 024 18 ...**...
09f6 02550 112 70 .***....
09f7 02551 000 00 ........

09f8 02552 060 3c ..****..
09f9 02553 102 66 .**..**.
09fa 02554 006 06 .....**.
09fb 02555 012 0c ....**..
09fc 02556 024 18 ...**...
09fd 02557 000 00 ........
09fe 02558 024 18 ...**...
09ff 02559 000 00 ........

0a00 02560 000 00 ........
0a01 02561 000 00 ........
0a02 02562 000 00 ........
0a03 02563 255 ff ********
0a04 02564 255 ff ********
0a05 02565 000 00 ........
0a06 02566 000 00 ........
0a07 02567 000 00 ........

0a08 02568 024 18 ...**...
0a09 02569 060 3c ..****..
0a0a 02570 102 66 .**..**.
0a0b 02571 126 7e .******.
0a0c 02572 102 66 .**..**.
0a0d 02573 102 66 .**..**.
0a0e 02574 102 66 .**..**.
0a0f 02575 000 00 ........

0a10 02576 124 7c .*****..
0a11 02577 102 66 .**..**.
0a12 02578 102 66 .**..**.
0a13 02579 124 7c .*****..
0a14 02580 102 66 .**..**.
0a15 02581 102 66 .**..**.
0a16 02582 124 7c .*****..
0a17 02583 000 00 ........

0a18 02584 060 3c ..****..
0a19 02585 102 66 .**..**.
0a1a 02586 096 60 .**.....
0a1b 02587 096 60 .**.....
0a1c 02588 096 60 .**.....
0a1d 02589 102 66 .**..**.
0a1e 02590 060 3c ..****..
0a1f 02591 000 00 ........

0a20 02592 120 78 .****...
0a21 02593 108 6c .**.**..
0a22 02594 102 66 .**..**.
0a23 02595 102 66 .**..**.
0a24 02596 102 66 .**..**.
0a25 02597 108 6c .**.**..
0a26 02598 120 78 .****...
0a27 02599 000 00 ........

0a28 02600 126 7e .******.
0a29 02601 096 60 .**.....
0a2a 02602 096 60 .**.....
0a2b 02603 120 78 .****...
0a2c 02604 096 60 .**.....
0a2d 02605 096 60 .**.....
0a2e 02606 126 7e .******.
0a2f 02607 000 00 ........

0a30 02608 126 7e .******.
0a31 02609 096 60 .**.....
0a32 02610 096 60 .**.....
0a33 02611 120 78 .****...
0a34 02612 096 60 .**.....
0a35 02613 096 60 .**.....
0a36 02614 096 60 .**.....
0a37 02615 000 00 ........

0a38 02616 060 3c ..****..
0a39 02617 102 66 .**..**.
0a3a 02618 096 60 .**.....
0a3b 02619 110 6e .**.***.
0a3c 02620 102 66 .**..**.
0a3d 02621 102 66 .**..**.
0a3e 02622 060 3c ..****..
0a3f 02623 000 00 ........

0a40 02624 102 66 .**..**.
0a41 02625 102 66 .**..**.
0a42 02626 102 66 .**..**.
0a43 02627 126 7e .******.
0a44 02628 102 66 .**..**.
0a45 02629 102 66 .**..**.
0a46 02630 102 66 .**..**.
0a47 02631 000 00 ........

0a48 02632 060 3c ..****..
0a49 02633 024 18 ...**...
0a4a 02634 024 18 ...**...
0a4b 02635 024 18 ...**...
0a4c 02636 024 18 ...**...
0a4d 02637 024 18 ...**...
0a4e 02638 060 3c ..****..
0a4f 02639 000 00 ........

0a50 02640 030 1e ...****.
0a51 02641 012 0c ....**..
0a52 02642 012 0c ....**..
0a53 02643 012 0c ....**..
0a54 02644 012 0c ....**..
0a55 02645 108 6c .**.**..
0a56 02646 056 38 ..***...
0a57 02647 000 00 ........

0a58 02648 102 66 .**..**.
0a59 02649 108 6c .**.**..
0a5a 02650 120 78 .****...
0a5b 02651 112 70 .***....
0a5c 02652 120 78 .****...
0a5d 02653 108 6c .**.**..
0a5e 02654 102 66 .**..**.
0a5f 02655 000 00 ........

0a60 02656 096 60 .**.....
0a61 02657 096 60 .**.....
0a62 02658 096 60 .**.....
0a63 02659 096 60 .**.....
0a64 02660 096 60 .**.....
0a65 02661 096 60 .**.....
0a66 02662 126 7e .******.
0a67 02663 000 00 ........

0a68 02664 099 63 .**...**
0a69 02665 119 77 .***.***
0a6a 02666 127 7f .*******
0a6b 02667 107 6b .**.*.**
0a6c 02668 099 63 .**...**
0a6d 02669 099 63 .**...**
0a6e 02670 099 63 .**...**
0a6f 02671 000 00 ........

0a70 02672 102 66 .**..**.
0a71 02673 118 76 .***.**.
0a72 02674 126 7e .******.
0a73 02675 126 7e .******.
0a74 02676 110 6e .**.***.
0a75 02677 102 66 .**..**.
0a76 02678 102 66 .**..**.
0a77 02679 000 00 ........

0a78 02680 060 3c ..****..
0a79 02681 102 66 .**..**.
0a7a 02682 102 66 .**..**.
0a7b 02683 102 66 .**..**.
0a7c 02684 102 66 .**..**.
0a7d 02685 102 66 .**..**.
0a7e 02686 060 3c ..****..
0a7f 02687 000 00 ........

0a80 02688 124 7c .*****..
0a81 02689 102 66 .**..**.
0a82 02690 102 66 .**..**.
0a83 02691 124 7c .*****..
0a84 02692 096 60 .**.....
0a85 02693 096 60 .**.....
0a86 02694 096 60 .**.....
0a87 02695 000 00 ........

0a88 02696 060 3c ..****..
0a89 02697 102 66 .**..**.
0a8a 02698 102 66 .**..**.
0a8b 02699 102 66 .**..**.
0a8c 02700 102 66 .**..**.
0a8d 02701 060 3c ..****..
0a8e 02702 014 0e ....***.
0a8f 02703 000 00 ........

0a90 02704 124 7c .*****..
0a91 02705 102 66 .**..**.
0a92 02706 102 66 .**..**.
0a93 02707 124 7c .*****..
0a94 02708 120 78 .****...
0a95 02709 108 6c .**.**..
0a96 02710 102 66 .**..**.
0a97 02711 000 00 ........

0a98 02712 060 3c ..****..
0a99 02713 102 66 .**..**.
0a9a 02714 096 60 .**.....
0a9b 02715 060 3c ..****..
0a9c 02716 006 06 .....**.
0a9d 02717 102 66 .**..**.
0a9e 02718 060 3c ..****..
0a9f 02719 000 00 ........

0aa0 02720 126 7e .******.
0aa1 02721 024 18 ...**...
0aa2 02722 024 18 ...**...
0aa3 02723 024 18 ...**...
0aa4 02724 024 18 ...**...
0aa5 02725 024 18 ...**...
0aa6 02726 024 18 ...**...
0aa7 02727 000 00 ........

0aa8 02728 102 66 .**..**.
0aa9 02729 102 66 .**..**.
0aaa 02730 102 66 .**..**.
0aab 02731 102 66 .**..**.
0aac 02732 102 66 .**..**.
0aad 02733 102 66 .**..**.
0aae 02734 060 3c ..****..
0aaf 02735 000 00 ........

0ab0 02736 102 66 .**..**.
0ab1 02737 102 66 .**..**.
0ab2 02738 102 66 .**..**.
0ab3 02739 102 66 .**..**.
0ab4 02740 102 66 .**..**.
0ab5 02741 060 3c ..****..
0ab6 02742 024 18 ...**...
0ab7 02743 000 00 ........

0ab8 02744 099 63 .**...**
0ab9 02745 099 63 .**...**
0aba 02746 099 63 .**...**
0abb 02747 107 6b .**.*.**
0abc 02748 127 7f .*******
0abd 02749 119 77 .***.***
0abe 02750 099 63 .**...**
0abf 02751 000 00 ........

0ac0 02752 102 66 .**..**.
0ac1 02753 102 66 .**..**.
0ac2 02754 060 3c ..****..
0ac3 02755 024 18 ...**...
0ac4 02756 060 3c ..****..
0ac5 02757 102 66 .**..**.
0ac6 02758 102 66 .**..**.
0ac7 02759 000 00 ........

0ac8 02760 102 66 .**..**.
0ac9 02761 102 66 .**..**.
0aca 02762 102 66 .**..**.
0acb 02763 060 3c ..****..
0acc 02764 024 18 ...**...
0acd 02765 024 18 ...**...
0ace 02766 024 18 ...**...
0acf 02767 000 00 ........

0ad0 02768 126 7e .******.
0ad1 02769 006 06 .....**.
0ad2 02770 012 0c ....**..
